sample_idx,seed,strategy,ok,error,completion_rate,overall_on_time_rate,conditional_on_time_rate,blocked_sec,makespan,mean_tardy_over_completed_sec,mean_tardy_over_late_sec
329,329,EDD,1,,0.5769,0.51357,0.89022,,424704.01,19712.91,179565.3
329,329,COLOR_GROUP,1,,0.5769,0.51357,0.89022,,424704.01,19699.66,179444.62
329,329,LOAD_BALANCE,1,,0.5769,0.51357,0.89022,,424704.01,19711.52,179552.67
329,329,OPTIMIZED,1,,0.62762,0.59333,0.94537,,424770.99,4753.93,87023.32
330,330,EDD,1,,0.56952,0.51452,0.90343,,424731.42,16386.88,169685.74
330,330,COLOR_GROUP,1,,0.56952,0.51452,0.90343,,424731.42,16383.25,169648.2
330,330,LOAD_BALANCE,1,,0.56952,0.51452,0.90343,,424731.42,16383.54,169651.24
330,330,OPTIMIZED,1,,0.62238,0.59452,0.95524,,424780.44,4123.93,92136.4
331,331,EDD,1,,0.5781,0.51476,0.89044,,424791.49,19472.78,177744.02
331,331,COLOR_GROUP,1,,0.5781,0.51476,0.89044,,424791.49,19471.66,177733.77
331,331,LOAD_BALANCE,1,,0.5781,0.51476,0.89044,,424791.49,19468.91,177708.68
331,331,OPTIMIZED,1,,0.62738,0.59452,0.94763,,424767.42,4373.98,83517.58
332,332,EDD,1,,0.58167,0.50929,0.87556,,424799.3,21102.35,169582.38
332,332,COLOR_GROUP,1,,0.58167,0.51595,0.88702,,424799.3,19543.17,172985.39
332,332,LOAD_BALANCE,1,,0.58167,0.50929,0.87556,,424799.3,20952.08,168374.81
332,332,OPTIMIZED,1,,0.62738,0.59429,0.94725,,424756.37,4404.03,83486.42
333,333,EDD,1,,0.58,0.515,0.88793,,424756.94,19713.87,175908.42
333,333,COLOR_GROUP,1,,0.58,0.515,0.88793,,424756.94,19711.88,175890.62
333,333,LOAD_BALANCE,1,,0.58,0.515,0.88793,,424756.94,19690.68,175701.42
333,333,OPTIMIZED,1,,0.62857,0.595,0.94659,,424790.76,4432.68,82994.86
334,334,EDD,1,,0.57952,0.5131,0.88537,,424788.27,19893.24,173548.92
334,334,COLOR_GROUP,1,,0.57952,0.515,0.88866,,424788.27,19549.38,175583.7
334,334,LOAD_BALANCE,1,,0.57952,0.5131,0.88537,,424788.27,19869.73,173343.82
334,334,OPTIMIZED,1,,0.62833,0.59524,0.94733,,424759.03,4205.15,79837.26
335,335,EDD,1,,0.57881,0.51262,0.88564,,424701.43,19902.33,174038.01
335,335,COLOR_GROUP,1,,0.57881,0.51333,0.88688,,424701.43,19847.33,175450.4
335,335,LOAD_BALANCE,1,,0.57881,0.51262,0.88564,,424701.43,19894.46,173969.19
335,335,OPTIMIZED,1,,0.62833,0.59476,0.94657,,424763.8,4473.14,83720.6
336,336,EDD,1,,0.57595,0.51548,0.895,,424654.6,18707.4,178162.25
336,336,COLOR_GROUP,1,,0.57595,0.51548,0.895,,424654.6,18694.83,178042.49
336,336,LOAD_BALANCE,1,,0.57595,0.51548,0.895,,424654.6,18694.41,178038.48
336,336,OPTIMIZED,1,,0.62643,0.59571,0.95097,,424789.96,4260.19,86888.11
337,337,EDD,1,,0.58167,0.51524,0.8858,,424757.08,19750.9,172944.27
337,337,COLOR_GROUP,1,,0.58167,0.51524,0.8858,,424757.08,19681.48,172336.4
337,337,LOAD_BALANCE,1,,0.58167,0.51524,0.8858,,424757.08,19690.29,172413.52
337,337,OPTIMIZED,1,,0.62714,0.59429,0.94761,,424786.8,4446.99,84879.45
338,338,EDD,1,,0.57881,0.51452,0.88893,,424686.58,19952.1,179642.75
338,338,COLOR_GROUP,1,,0.57881,0.51452,0.88893,,424686.58,19939.12,179525.9
338,338,LOAD_BALANCE,1,,0.57881,0.51452,0.88893,,424686.58,19951.06,179633.42
338,338,OPTIMIZED,1,,0.6281,0.59357,0.94503,,424790.48,4517.07,82179.43
339,339,EDD,1,,0.57976,0.51357,0.88583,,424744.12,19706.63,172610.24
339,339,COLOR_GROUP,1,,0.57976,0.515,0.8883,,424744.12,19589.64,175370.46
339,339,LOAD_BALANCE,1,,0.57976,0.51357,0.88583,,424744.12,19699.43,172547.17
339,339,OPTIMIZED,1,,0.62643,0.59381,0.94793,,424772.98,4407.64,84646.08
340,340,EDD,1,,0.58214,0.51619,0.88671,,424631.93,19763.99,174451.09
340,340,COLOR_GROUP,1,,0.58214,0.51619,0.88671,,424631.93,19400.62,171243.71
340,340,LOAD_BALANCE,1,,0.58214,0.51619,0.88671,,424631.93,19727.17,174126.09
340,340,OPTIMIZED,1,,0.62833,0.595,0.94695,,424745.14,4294.82,80957.4
341,341,EDD,1,,0.57833,0.51262,0.88637,,424716.25,19714.95,173505.86
341,341,COLOR_GROUP,1,,0.57833,0.51262,0.88637,,424716.25,19663.25,173050.86
341,341,LOAD_BALANCE,1,,0.57833,0.51262,0.88637,,424716.25,19683.72,173230.99
341,341,OPTIMIZED,1,,0.625,0.58833,0.94133,,424795.05,5125.25,87362.21
342,342,EDD,1,,0.56405,0.51405,0.91136,4595.24,424786.27,15855.33,178863.21
342,342,COLOR_GROUP,1,,0.56905,0.51405,0.90335,4417.72,424771.76,17387.53,179896.96
342,342,LOAD_BALANCE,1,,0.56405,0.51405,0.91136,4595.24,424786.27,15832.8,178609.08
342,342,OPTIMIZED,1,,0.62286,0.595,0.95528,4255.19,424797.18,4252.09,95072.3
343,343,EDD,1,,0.57357,0.51214,0.8929,,424728.87,20014.11,186875.95
343,343,COLOR_GROUP,1,,0.57357,0.51214,0.8929,,424728.87,19993.01,186678.92
343,343,LOAD_BALANCE,1,,0.57357,0.51214,0.8929,,424728.87,19954.13,186315.9
343,343,OPTIMIZED,1,,0.6281,0.59548,0.94807,,424773.55,4606.24,88695.4
344,344,EDD,1,,0.57429,0.515,0.89677,,424753.17,19464.97,188552.24
344,344,COLOR_GROUP,1,,0.57429,0.515,0.89677,,424753.17,19458.77,188492.16
344,344,LOAD_BALANCE,1,,0.57429,0.515,0.89677,,424753.17,19461.29,188516.62
344,344,OPTIMIZED,1,,0.62214,0.59167,0.95101,,424769.92,5699.27,116345.24
345,345,EDD,1,,0.56976,0.51333,0.90096,,424791.42,20306.47,205035.32
345,345,COLOR_GROUP,1,,0.56976,0.51452,0.90305,,424791.42,19580.35,201964.6
345,345,LOAD_BALANCE,1,,0.56976,0.51333,0.90096,,424791.42,20251.08,204476.13
345,345,OPTIMIZED,1,,0.62524,0.59476,0.95126,445.91,424748.84,4692.51,96269.74
346,346,EDD,1,,0.57595,0.515,0.89417,,424774.98,19071.64,180212.1
346,346,COLOR_GROUP,1,,0.57595,0.515,0.89417,,424774.98,19069.91,180195.7
346,346,LOAD_BALANCE,1,,0.57595,0.515,0.89417,,424774.98,19070.07,180197.26
346,346,OPTIMIZED,1,,0.62595,0.59381,0.94865,,424778.38,4454.32,86743.68
347,347,EDD,1,,0.57333,0.51071,0.89078,,424754.95,19608.31,179531.61
347,347,COLOR_GROUP,1,,0.57333,0.51071,0.89078,,424754.95,19605.25,179503.56
347,347,LOAD_BALANCE,1,,0.57333,0.51071,0.89078,,424754.95,19606.82,179517.98
347,347,OPTIMIZED,1,,0.62786,0.59357,0.94539,,424750.27,4723.06,86490.96
348,348,EDD,1,,0.57881,0.51429,0.88852,,424726.49,19592.32,175752.48
348,348,COLOR_GROUP,1,,0.57881,0.51452,0.88893,,424726.49,19536.4,175899.94
348,348,LOAD_BALANCE,1,,0.57881,0.51429,0.88852,,424726.49,19588.64,175719.51
348,348,OPTIMIZED,1,,0.62762,0.59381,0.94613,,424760.65,4479.92,83162.39
349,349,EDD,1,,0.57619,0.51524,0.89421,,424715.71,19318.24,182617.71
349,349,COLOR_GROUP,1,,0.57619,0.51524,0.89421,,424715.71,19276.12,182219.55
349,349,LOAD_BALANCE,1,,0.57619,0.51524,0.89421,,424715.71,19313.55,182573.38
349,349,OPTIMIZED,1,,0.6231,0.59476,0.95453,,424787.11,4684.42,103017.8
350,350,EDD,1,,0.58024,0.51548,0.88839,,424796.39,19743.22,176890.58
350,350,COLOR_GROUP,1,,0.58024,0.51619,0.88962,,424796.39,19684.46,178330.93
350,350,LOAD_BALANCE,1,,0.58024,0.51548,0.88839,,424796.39,19736.51,176830.44
350,350,OPTIMIZED,1,,0.62619,0.59357,0.94791,,424786.66,4488.11,86158.61
351,351,EDD,1,,0.58048,0.51524,0.88761,,424722.79,19688.54,175184.94
351,351,COLOR_GROUP,1,,0.58048,0.51524,0.88761,,424722.79,19613.89,174520.64
351,351,LOAD_BALANCE,1,,0.58048,0.51524,0.88761,,424722.79,19673.2,175048.39
351,351,OPTIMIZED,1,,0.6281,0.59452,0.94655,,424767.77,4418.68,82670.11
352,352,EDD,1,,0.58024,0.50667,0.8732,320.3,424699.06,22122.9,174477.37
352,352,COLOR_GROUP,1,,0.58024,0.515,0.88757,201.61,424716.32,19474.38,173208.22
352,352,LOAD_BALANCE,1,,0.58024,0.50667,0.8732,320.3,424699.06,21956.46,173164.74
352,352,OPTIMIZED,1,,0.62738,0.59286,0.94497,214.19,424737.88,4529.0,82302.85
353,353,EDD,1,,0.5719,0.51452,0.89967,1549.62,424756.54,19777.26,197116.07
353,353,COLOR_GROUP,1,,0.5719,0.51452,0.89967,7782.99,424756.54,19737.78,196722.57
353,353,LOAD_BALANCE,1,,0.5719,0.51452,0.89967,1475.26,424756.54,19637.55,195723.68
353,353,OPTIMIZED,1,,0.6269,0.59524,0.94949,946.01,424764.06,4314.64,85416.82
354,354,EDD,1,,0.565,0.50571,0.89507,,424757.04,18697.15,178186.11
354,354,COLOR_GROUP,1,,0.565,0.50786,0.89886,,424757.04,18532.08,183235.94
354,354,LOAD_BALANCE,1,,0.565,0.50571,0.89507,,424757.04,18679.94,178022.09
354,354,OPTIMIZED,1,,0.61905,0.58738,0.94885,,424756.75,4865.33,95111.63
355,355,EDD,1,,0.58024,0.51476,0.88716,,424671.68,20551.8,182126.3
355,355,COLOR_GROUP,1,,0.58024,0.51476,0.88716,,424671.68,20383.76,180637.19
355,355,LOAD_BALANCE,1,,0.58024,0.51476,0.88716,,424671.68,20493.17,181606.79
355,355,OPTIMIZED,1,,0.62762,0.59357,0.94575,,424733.04,4589.81,84606.52
356,356,EDD,1,,0.58119,0.51476,0.8857,,424781.97,20336.13,177922.92
356,356,COLOR_GROUP,1,,0.58119,0.515,0.88611,,424781.97,20310.58,178338.62
356,356,LOAD_BALANCE,1,,0.58119,0.51476,0.8857,,424781.97,20334.09,177905.06
356,356,OPTIMIZED,1,,0.62952,0.59524,0.94554,,424794.54,4420.92,81173.03
357,357,EDD,1,,0.5781,0.51238,0.88633,,424770.58,19553.89,172017.53
357,357,COLOR_GROUP,1,,0.5781,0.51524,0.89127,,424770.58,19228.79,176846.58
357,357,LOAD_BALANCE,1,,0.5781,0.51238,0.88633,,424770.58,19529.9,171806.55
357,357,OPTIMIZED,1,,0.62738,0.59429,0.94725,,424762.04,4456.2,84475.52
358,358,EDD,1,,0.57881,0.51524,0.89017,2454.27,424691.22,21015.6,191344.29
358,358,COLOR_GROUP,1,,0.57881,0.51524,0.89017,6643.09,424627.24,20514.1,186778.22
358,358,LOAD_BALANCE,1,,0.57881,0.51524,0.89017,1928.79,424691.22,20698.03,188452.81
358,358,OPTIMIZED,1,,0.62786,0.595,0.94767,1983.67,424764.99,4515.74,86289.93
359,359,EDD,1,,0.58024,0.51452,0.88675,,424756.99,20699.09,182766.99
359,359,COLOR_GROUP,1,,0.58024,0.51452,0.88675,,424756.99,20720.03,182951.83
359,359,LOAD_BALANCE,1,,0.58024,0.51452,0.88675,,424756.99,20454.45,180606.85
359,359,OPTIMIZED,1,,0.62881,0.59476,0.94585,,424780.87,4597.0,84899.87
360,360,EDD,1,,0.57952,0.51524,0.88907,,424781.98,19325.05,174211.75
360,360,COLOR_GROUP,1,,0.58238,0.51524,0.88471,,424792.73,20512.5,177920.44
360,360,LOAD_BALANCE,1,,0.57952,0.51524,0.88907,,424781.98,19203.16,173112.94
360,360,OPTIMIZED,1,,0.6281,0.59429,0.94617,,424783.06,4552.75,84578.54
361,361,EDD,1,,0.58167,0.51048,0.87761,3558.54,424718.89,21271.63,173801.33
361,361,COLOR_GROUP,1,,0.58167,0.51429,0.88416,10851.24,424718.89,20527.22,177201.39
361,361,LOAD_BALANCE,1,,0.58167,0.51119,0.87884,2885.02,424718.89,20880.19,172332.11
361,361,OPTIMIZED,1,,0.6281,0.59548,0.94807,2705.61,424797.71,4319.1,83166.28
362,362,EDD,1,,0.58024,0.51262,0.88346,,424772.42,21008.12,180270.39
362,362,COLOR_GROUP,1,,0.58024,0.51262,0.88346,,424772.42,20143.8,172853.64
362,362,LOAD_BALANCE,1,,0.58024,0.51262,0.88346,,424772.42,20902.03,179360.01
362,362,OPTIMIZED,1,,0.62667,0.59333,0.94681,,424741.63,4524.37,85058.17
363,363,EDD,1,,0.57833,0.51381,0.88843,,424689.97,19492.37,174712.05
363,363,COLOR_GROUP,1,,0.57833,0.51381,0.88843,,424689.97,19491.3,174702.48
363,363,LOAD_BALANCE,1,,0.57833,0.51381,0.88843,,424689.97,19487.38,174667.36
363,363,OPTIMIZED,1,,0.62714,0.5931,0.94571,,424796.08,4602.73,84780.44
364,364,EDD,1,,0.57286,0.50595,0.88321,2236.31,424744.91,19308.97,165328.72
364,364,COLOR_GROUP,1,,0.5719,0.51238,0.89592,2218.88,424674.18,17189.35,165155.3
364,364,LOAD_BALANCE,1,,0.57286,0.50595,0.88321,2236.31,424744.91,19227.11,164627.83
364,364,OPTIMIZED,1,,0.62214,0.58643,0.94259,1912.61,424778.54,4965.04,86490.95
365,365,EDD,1,,0.57452,0.51286,0.89266,,424768.65,19412.92,180862.49
365,365,COLOR_GROUP,1,,0.57452,0.51286,0.89266,,424768.65,19360.63,180375.27
365,365,LOAD_BALANCE,1,,0.57452,0.51286,0.89266,,424768.65,19405.57,180793.99
365,365,OPTIMIZED,1,,0.62214,0.59071,0.94948,,424766.64,5307.39,105062.12
366,366,EDD,1,,0.57024,0.51619,0.90522,,424692.95,16623.65,175390.45
366,366,COLOR_GROUP,1,,0.57024,0.51619,0.90522,,424692.95,15777.53,166463.41
366,366,LOAD_BALANCE,1,,0.57024,0.51619,0.90522,,424692.95,16480.82,173883.56
366,366,OPTIMIZED,1,,0.62524,0.59429,0.9505,,424785.12,4129.18,83409.49
367,367,EDD,1,,0.57929,0.51452,0.8882,,424715.6,19527.71,174672.53
367,367,COLOR_GROUP,1,,0.57929,0.51452,0.8882,,424715.6,19513.75,174547.6
367,367,LOAD_BALANCE,1,,0.57929,0.51452,0.8882,,424715.6,19495.75,174386.57
367,367,OPTIMIZED,1,,0.62738,0.59452,0.94763,,424757.56,4440.0,84778.25
368,368,EDD,1,,0.56667,0.51405,0.90714,12846.95,424775.9,16964.86,182698.46
368,368,COLOR_GROUP,1,,0.57024,0.51452,0.9023,21140.34,424792.02,17969.9,183922.69
368,368,LOAD_BALANCE,1,,0.57143,0.51405,0.89958,5622.79,424781.81,18713.61,186359.64
368,368,OPTIMIZED,1,,0.62357,0.59429,0.95304,8108.21,424750.95,4849.1,103250.44
369,369,EDD,1,,0.57952,0.515,0.88866,,424753.4,19715.87,177079.03
369,369,COLOR_GROUP,1,,0.57952,0.515,0.88866,,424753.4,19630.12,176308.88
369,369,LOAD_BALANCE,1,,0.57952,0.515,0.88866,,424753.4,19707.94,177007.89
369,369,OPTIMIZED,1,,0.62786,0.59452,0.94691,,424773.31,4435.7,83549.56
370,370,EDD,1,,0.58,0.51595,0.88957,,424737.51,19789.7,179210.82
370,370,COLOR_GROUP,1,,0.58,0.51595,0.88957,,424737.51,19776.74,179093.41
370,370,LOAD_BALANCE,1,,0.58,0.51595,0.88957,,424737.51,19761.26,178953.3
370,370,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424769.3,4437.5,84184.78
371,371,EDD,1,,0.58,0.51476,0.88752,,424773.11,20787.29,184809.61
371,371,COLOR_GROUP,1,,0.58,0.51476,0.88752,,424773.11,20752.54,184500.7
371,371,LOAD_BALANCE,1,,0.58,0.51476,0.88752,,424773.11,20773.17,184684.13
371,371,OPTIMIZED,1,,0.62738,0.59333,0.94573,,424785.95,4691.73,86452.59
372,372,EDD,1,,0.58214,0.51452,0.88384,,424711.43,19991.25,172107.74
372,372,COLOR_GROUP,1,,0.58214,0.51452,0.88384,,424711.43,19941.8,171682.06
372,372,LOAD_BALANCE,1,,0.58214,0.51452,0.88384,,424711.43,19977.07,171985.68
372,372,OPTIMIZED,1,,0.62762,0.59476,0.94765,,424768.86,4329.35,82696.93
373,373,EDD,1,,0.5781,0.51214,0.88591,223.52,424740.4,21345.79,187103.16
373,373,COLOR_GROUP,1,,0.57595,0.51238,0.88962,,424784.18,19861.65,179945.05
373,373,LOAD_BALANCE,1,,0.5781,0.51214,0.88591,223.52,424740.4,21208.33,185898.3
373,373,OPTIMIZED,1,,0.62643,0.59286,0.94641,,424770.95,4756.52,88754.61
374,374,EDD,1,,0.56762,0.515,0.9073,,424784.37,14964.83,161430.53
374,374,COLOR_GROUP,1,,0.56762,0.515,0.9073,,424784.37,14950.95,161280.89
374,374,LOAD_BALANCE,1,,0.56762,0.515,0.9073,,424784.37,14964.29,161424.71
374,374,OPTIMIZED,1,,0.62548,0.59357,0.94899,,424745.72,4059.34,79581.32
375,375,EDD,1,,0.55857,0.51429,0.92072,,424679.15,15110.1,190582.24
375,375,COLOR_GROUP,1,,0.55857,0.51429,0.92072,,424679.15,15076.45,190157.86
375,375,LOAD_BALANCE,1,,0.55857,0.51429,0.92072,,424679.15,15106.92,190542.18
375,375,OPTIMIZED,1,,0.61667,0.59143,0.95907,,424750.07,5018.49,122621.54
376,376,EDD,1,,0.57881,0.515,0.88976,,424702.01,20146.46,182746.41
376,376,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424702.01,19753.12,179178.52
376,376,LOAD_BALANCE,1,,0.57881,0.515,0.88976,,424702.01,20079.42,182138.35
376,376,OPTIMIZED,1,,0.6269,0.59405,0.94759,,424793.84,4520.49,86249.57
377,377,EDD,1,,0.57595,0.51381,0.8921,91.59,424786.44,19588.35,181548.74
377,377,COLOR_GROUP,1,,0.5769,0.51381,0.89063,,424789.31,19002.47,173747.12
377,377,LOAD_BALANCE,1,,0.57595,0.51381,0.8921,91.59,424786.44,19576.31,181437.18
377,377,OPTIMIZED,1,,0.62548,0.59429,0.95013,,424790.24,4311.56,86461.62
378,378,EDD,1,,0.57881,0.51476,0.88935,,424732.02,19616.68,177279.35
378,378,COLOR_GROUP,1,,0.57881,0.51476,0.88935,,424732.02,19373.0,175077.18
378,378,LOAD_BALANCE,1,,0.57881,0.51476,0.88935,,424732.02,19571.7,176872.88
378,378,OPTIMIZED,1,,0.62905,0.59595,0.94739,,424757.88,4251.54,80809.91
379,379,EDD,1,,0.57619,0.51357,0.89132,,424737.15,19954.4,183610.85
379,379,COLOR_GROUP,1,,0.57619,0.51357,0.89132,,424737.15,18777.4,172780.64
379,379,LOAD_BALANCE,1,,0.57619,0.51357,0.89132,,424737.15,19851.71,182665.93
379,379,OPTIMIZED,1,,0.62762,0.59524,0.94841,,424755.07,4365.27,84609.2
380,380,EDD,1,,0.58024,0.51476,0.88716,,424627.53,19675.22,174358.23
380,380,COLOR_GROUP,1,,0.58024,0.51476,0.88716,,424627.53,19654.23,174172.26
380,380,LOAD_BALANCE,1,,0.58024,0.51476,0.88716,,424627.53,19664.43,174262.64
380,380,OPTIMIZED,1,,0.62833,0.59524,0.94733,,424762.91,4272.16,81109.53
381,381,EDD,1,,0.58167,0.515,0.88539,,424672.67,20174.05,176018.63
381,381,COLOR_GROUP,1,,0.58167,0.515,0.88539,,424672.67,20129.26,175627.76
381,381,LOAD_BALANCE,1,,0.58167,0.515,0.88539,,424672.67,20164.44,175934.71
381,381,OPTIMIZED,1,,0.62857,0.59548,0.94735,,424799.69,4326.78,82177.77
382,382,EDD,1,,0.57833,0.51452,0.88967,,424636.31,18806.71,170453.36
382,382,COLOR_GROUP,1,,0.57833,0.515,0.89049,,424636.31,18801.38,171686.27
382,382,LOAD_BALANCE,1,,0.57833,0.51452,0.88967,,424636.31,18804.22,170430.82
382,382,OPTIMIZED,1,,0.62762,0.59381,0.94613,,424739.41,4531.09,84112.44
383,383,EDD,1,,0.57905,0.515,0.88939,,424794.26,19229.64,173853.09
383,383,COLOR_GROUP,1,,0.57905,0.515,0.88939,,424794.26,19217.76,173745.73
383,383,LOAD_BALANCE,1,,0.57905,0.515,0.88939,,424794.26,19221.85,173782.64
383,383,OPTIMIZED,1,,0.62786,0.59381,0.94577,,424743.02,4483.81,82683.98
384,384,EDD,1,,0.57833,0.51214,0.88555,,424591.7,20535.92,179430.72
384,384,COLOR_GROUP,1,,0.57833,0.51214,0.88555,,424591.7,20286.6,177252.32
384,384,LOAD_BALANCE,1,,0.57833,0.51214,0.88555,,424591.7,20514.0,179239.26
384,384,OPTIMIZED,1,,0.62595,0.59238,0.94637,,424773.07,4695.52,87549.87
385,385,EDD,1,,0.55929,0.51476,0.92039,5215.42,424564.02,10576.42,132855.61
385,385,COLOR_GROUP,1,,0.56714,0.515,0.90806,5110.97,424760.77,14587.36,158662.46
385,385,LOAD_BALANCE,1,,0.55929,0.51476,0.92039,5215.42,424564.02,10560.93,132661.03
385,385,OPTIMIZED,1,,0.61929,0.59405,0.95925,5340.73,424789.68,3239.19,79482.37
386,386,EDD,1,,0.56738,0.51452,0.90684,,423762.91,15805.89,169664.1
386,386,COLOR_GROUP,1,,0.56738,0.51452,0.90684,,423762.91,15638.48,167867.13
386,386,LOAD_BALANCE,1,,0.56738,0.51452,0.90684,,423762.91,15786.89,169460.15
386,386,OPTIMIZED,1,,0.6219,0.58881,0.94678,,423682.73,4604.29,86520.98
387,387,EDD,1,,0.58214,0.51524,0.88507,,424763.9,20147.51,175304.83
387,387,COLOR_GROUP,1,,0.58214,0.51548,0.88548,,424763.9,20084.41,175379.97
387,387,LOAD_BALANCE,1,,0.58214,0.51524,0.88507,,424763.9,20131.94,175169.34
387,387,OPTIMIZED,1,,0.62786,0.59357,0.94539,,424755.19,4557.13,83452.51
388,388,EDD,1,,0.5669,0.50595,0.89248,,424639.9,20421.47,189935.59
388,388,COLOR_GROUP,1,,0.5669,0.50595,0.89248,,424639.9,20408.5,189814.96
388,388,LOAD_BALANCE,1,,0.5669,0.50595,0.89248,,424639.9,20418.74,189910.28
388,388,OPTIMIZED,1,,0.62238,0.58643,0.94223,,424786.37,5511.44,95409.97
389,389,EDD,1,,0.57333,0.51452,0.89743,392.97,424756.35,17946.58,174960.95
389,389,COLOR_GROUP,1,,0.57595,0.51452,0.89334,360.9,424737.82,18628.08,174656.33
389,389,LOAD_BALANCE,1,,0.57333,0.51452,0.89743,392.97,424756.35,17938.55,174882.7
389,389,OPTIMIZED,1,,0.62643,0.59429,0.94869,322.35,424734.47,4775.06,93060.66
390,390,EDD,1,,0.57381,0.51571,0.89876,,424776.31,19261.13,190243.11
390,390,COLOR_GROUP,1,,0.57381,0.51619,0.89959,,424776.31,19208.68,191293.03
390,390,LOAD_BALANCE,1,,0.57381,0.51571,0.89876,,424776.31,19254.03,190173.04
390,390,OPTIMIZED,1,,0.62429,0.59119,0.94699,,424750.31,5179.06,97694.18
391,391,EDD,1,,0.55976,0.51,0.9111,3624.97,424784.47,15978.78,179742.16
391,391,COLOR_GROUP,1,,0.56548,0.51381,0.90863,3522.59,424730.6,17594.14,192562.61
391,391,LOAD_BALANCE,1,,0.55976,0.51,0.9111,3624.97,424784.47,15951.03,179429.97
391,391,OPTIMIZED,1,,0.62048,0.58976,0.9505,7651.5,424797.04,5741.95,115996.26
392,392,EDD,1,,0.57595,0.51071,0.88673,,424707.23,20540.99,181345.44
392,392,COLOR_GROUP,1,,0.57595,0.51071,0.88673,,424707.23,19877.59,175488.65
392,392,LOAD_BALANCE,1,,0.57595,0.51071,0.88673,,424707.23,20469.71,180716.18
392,392,OPTIMIZED,1,,0.62,0.58286,0.94009,,424748.9,7694.02,128430.95
393,393,EDD,1,,0.58048,0.51405,0.88556,,424782.94,20182.35,176360.48
393,393,COLOR_GROUP,1,,0.58048,0.51405,0.88556,,424782.94,20134.73,175944.38
393,393,LOAD_BALANCE,1,,0.58048,0.51405,0.88556,,424782.94,20159.46,176160.48
393,393,OPTIMIZED,1,,0.62762,0.59381,0.94613,,424767.52,4622.02,85800.23
394,394,EDD,1,,0.55595,0.51381,0.9242,,424702.91,16161.86,213208.74
394,394,COLOR_GROUP,1,,0.55595,0.51381,0.9242,,424655.29,16058.79,211849.05
394,394,LOAD_BALANCE,1,,0.55595,0.51381,0.9242,,424702.91,16149.35,213043.73
394,394,OPTIMIZED,1,,0.61976,0.59286,0.95659,,424792.67,5198.28,119744.46
395,395,EDD,1,,0.575,0.51405,0.894,,424799.02,18707.01,176474.29
395,395,COLOR_GROUP,1,,0.575,0.51405,0.894,,424799.02,18546.71,174962.11
395,395,LOAD_BALANCE,1,,0.57524,0.51381,0.89321,,424764.79,18886.21,176856.94
395,395,OPTIMIZED,1,,0.62857,0.59476,0.94621,,424786.88,4411.04,82008.06
396,396,EDD,1,,0.58024,0.51524,0.88798,,424774.02,19558.57,174594.31
396,396,COLOR_GROUP,1,,0.58024,0.51524,0.88798,,424774.02,19549.39,174512.3
396,396,LOAD_BALANCE,1,,0.58024,0.51524,0.88798,,424774.02,19497.45,174048.69
396,396,OPTIMIZED,1,,0.62786,0.59381,0.94577,,424746.44,4439.31,81863.3
397,397,EDD,1,,0.5819,0.515,0.88502,,424799.18,19658.54,170980.32
397,397,COLOR_GROUP,1,,0.5819,0.515,0.88502,,424799.18,19656.51,170962.68
397,397,LOAD_BALANCE,1,,0.5819,0.515,0.88502,,424799.18,19651.13,170915.86
397,397,OPTIMIZED,1,,0.6281,0.59476,0.94693,,424743.3,4356.91,82096.6
398,398,EDD,1,,0.57881,0.51381,0.8877,,424655.71,19950.49,177654.33
398,398,COLOR_GROUP,1,,0.57881,0.51381,0.8877,,424655.71,19883.11,177054.36
398,398,LOAD_BALANCE,1,,0.57881,0.51381,0.8877,,424655.71,19948.31,177634.99
398,398,OPTIMIZED,1,,0.6281,0.59452,0.94655,,424789.88,4386.22,82062.8
399,399,EDD,1,,0.57643,0.51333,0.89054,170.11,424650.69,18272.85,166938.03
399,399,COLOR_GROUP,1,,0.57643,0.51429,0.89219,138.0,424650.69,18138.83,168253.3
399,399,LOAD_BALANCE,1,,0.57643,0.51333,0.89054,142.05,424650.69,18207.73,166343.09
399,399,OPTIMIZED,1,,0.62619,0.59238,0.94601,247.68,424779.46,4629.93,85751.54
400,400,EDD,1,,0.57881,0.5119,0.88441,,424638.36,20449.2,176911.02
400,400,COLOR_GROUP,1,,0.57881,0.51476,0.88935,,424577.82,19505.59,176275.38
400,400,LOAD_BALANCE,1,,0.57881,0.5119,0.88441,,424638.36,20404.41,176523.57
400,400,OPTIMIZED,1,,0.62738,0.59381,0.94649,,424777.92,4460.99,83366.65
401,401,EDD,1,,0.57381,0.51381,0.89544,,424762.55,18709.37,178926.91
401,401,COLOR_GROUP,1,,0.57381,0.51381,0.89544,,424762.55,18701.89,178855.37
401,401,LOAD_BALANCE,1,,0.57381,0.51381,0.89544,,424762.55,18709.03,178923.65
401,401,OPTIMIZED,1,,0.6269,0.59405,0.94759,,424788.02,4483.93,85552.01
402,402,EDD,1,,0.56881,0.5081,0.89326,,420486.83,18390.86,172297.08
402,402,COLOR_GROUP,1,,0.56881,0.5081,0.89326,,420455.33,18384.62,172238.64
402,402,LOAD_BALANCE,1,,0.56881,0.5081,0.89326,,420486.83,18387.83,172268.73
402,402,OPTIMIZED,1,,0.61429,0.58048,0.94496,,420349.53,4643.33,84364.75
